Row,Column,Phi,Cluster
 HtpsC, Tran,,3
 lhk, Tran,,3
 lhr, Tran,,3
 1910HR, Tran,,3
 1910HK, Tran,,3
 ssnA, Tran,,3
 RggTR, Tran,,3
 SntA, Tran,,3
 Sbp2, Tran,,3
 TraG, Tran,,3
 hylA, Tran,,3
 rfeA, Tran,,3
 Tran, Tran,,3
 Hhly3, Tran,,3
 yzpA, Tran,,3
 gh92, Tran,,3
 PnuC, Tran,,3
 cbp40omp40, Tran,,3
 HP1717, Tran,,3
 AtlAss, Tran,,3
 Fhbp, Tran,,3
 Fhb_2, Tran,,3
 ldeS, Tran,,3
 dltA, Tran,,3
 SspA, Tran,,3
 Zmp, Tran,,3
 atl_2, Tran,,3
 NisK, Tran,,3
 NisR, Tran,,3
 ABC_2, Tran,,3
 Sbp1, Tran,,3
 OppA, Tran,,3
 endoSS, Tran,,3
 PK, Tran,,3
 KAR, Tran,,3
 IMPDH_2, Tran,,3
 GlnA, Tran,,3
 HtpsA, Tran,,3
 LuxS, Tran,,3
 Ssads, Tran,,3
 RelQ, Tran,,3
 srtA, Tran,,3
 HP1083, Tran,,3
 ciaR, Tran,,3
 mnmE, Tran,,3
 HP1538, Tran,,3
 CovR, Tran,,3
 lytR, Tran,,3
 RelA, Tran,,3
 GidA, Tran,,3
 GdpP, Tran,,3
 Stp, Tran,,3
 GAPDH, Tran,,3
 adhE, Tran,,3
 Stk, Tran,,3
 ClpX, Tran,,3
 pepT, Tran,,3
 ClpP, Tran,,3
 SspB, Tran,,3
 DnaK, Tran,,3
 CodY, Tran,,3
 PepF, Tran,,3
 Eno, Tran,,3
 HAM1, Tran,,3
 Rex, Tran,,3
 HrcA, Tran,,3
 GrpE, Tran,,3
 DnaJ, Tran,,3
 GntR, Tran,,3
 FlpS, Tran,,3
 pgdA, Tran,,3
 VraSR, Tran,,3
 MsmK, Tran,,3
 OTC, Tran,,3
 argR, Tran,,3
 PGK, Tran,,3
 BgaC, Tran,,3
 DivIVA, Tran,,3
 FBPS, Tran,,3
 GroEL, Tran,,3
 EF-Tu, Tran,,3
 ABC_1, Tran,,3
 PDH, Tran,,3
 IMPDH_1, Tran,,3
 FBA, Tran,,3
 LDH, Hhly3,,3
 Cps2E, Hhly3,,3
 Cps2F, Hhly3,,3
 Cps9E, Hhly3,,3
 manN, Hhly3,,3
 ArcD, Hhly3,,3
 SsPep, Hhly3,,3
 Fhb_1, Hhly3,-0.53,3
 agaR2, Hhly3,,3
 Cps2B, Hhly3,,3
 cps2G, Hhly3,,3
 Cps2J, Hhly3,,3
 cps2L, Hhly3,,3
 NeuB, Hhly3,,3
 MRP, Hhly3,,3
 SP1, Hhly3,,3
 ciaH, Hhly3,,3
 prsA, Hhly3,,3
 Ssa, Hhly3,,3
 abpb, Hhly3,,3
 sly, Hhly3,,3
 HtpsC, Hhly3,,3
 lhk, Hhly3,,3
 lhr, Hhly3,,3
 1910HR, Hhly3,-0.13,3
 1910HK, Hhly3,-0.13,3
 ssnA, Hhly3,,3
 RggTR, Hhly3,,3
 SntA, Hhly3,,3
 Sbp2, Hhly3,,3
 TraG, Hhly3,,3
 hylA, Hhly3,,3
 rfeA, Hhly3,,3
 Tran, Hhly3,,3
 Hhly3, Hhly3,1.0,3
 yzpA, Hhly3,,3
 gh92, Hhly3,-0.13,3
 PnuC, Hhly3,,3
 cbp40omp40, Hhly3,,3
 HP1717, Hhly3,,3
 AtlAss, Hhly3,,3
 Fhbp, Hhly3,,3
 Fhb_2, Hhly3,,3
 ldeS, Hhly3,,3
 dltA, Hhly3,,3
 SspA, Hhly3,,3
 Zmp, Hhly3,,3
 atl_2, Hhly3,-0.26,3
 NisK, Hhly3,,3
 NisR, Hhly3,,3
 ABC_2, Hhly3,,3
 Sbp1, Hhly3,,3
 OppA, Hhly3,,3
 endoSS, Hhly3,-0.13,3
 PK, Hhly3,,3
 KAR, Hhly3,,3
 IMPDH_2, Hhly3,,3
 GlnA, Hhly3,,3
 HtpsA, Hhly3,,3
 LuxS, Hhly3,,3
 Ssads, Hhly3,0.4,3
 RelQ, Hhly3,,3
 srtA, Hhly3,,3
 HP1083, Hhly3,,3
 ciaR, Hhly3,,3
 mnmE, Hhly3,,3
 HP1538, Hhly3,,3
 CovR, Hhly3,,3
 lytR, Hhly3,,3
 RelA, Hhly3,,3
 GidA, Hhly3,,3
 GdpP, Hhly3,,3
 Stp, Hhly3,,3
 GAPDH, Hhly3,,3
 adhE, Hhly3,,3
 Stk, Hhly3,,3
 ClpX, Hhly3,,3
 pepT, Hhly3,,3
 ClpP, Hhly3,,3
 SspB, Hhly3,,3
 DnaK, Hhly3,,3
 CodY, Hhly3,,3
 PepF, Hhly3,,3
 Eno, Hhly3,,3
 HAM1, Hhly3,,3
 Rex, Hhly3,,3
 HrcA, Hhly3,,3
 GrpE, Hhly3,,3
 DnaJ, Hhly3,,3
 GntR, Hhly3,,3
 FlpS, Hhly3,,3
 pgdA, Hhly3,,3
 VraSR, Hhly3,,3
 MsmK, Hhly3,,3
 OTC, Hhly3,,3
 argR, Hhly3,,3
 PGK, Hhly3,,3
 BgaC, Hhly3,,3
 DivIVA, Hhly3,,3
 FBPS, Hhly3,,3
 GroEL, Hhly3,,3
 EF-Tu, Hhly3,,3
 ABC_1, Hhly3,,3
 PDH, Hhly3,,3
 IMPDH_1, Hhly3,,3
 FBA, Hhly3,,3
 LDH, yzpA,,3
 Cps2E, yzpA,,3
 Cps2F, yzpA,,3
 Cps9E, yzpA,,3
 manN, yzpA,,3
 ArcD, yzpA,,3
 SsPep, yzpA,,3
 Fhb_1, yzpA,,3
 agaR2, yzpA,,3
 Cps2B, yzpA,,3
 cps2G, yzpA,,3
 Cps2J, yzpA,,3
 cps2L, yzpA,,3
 NeuB, yzpA,,3
 MRP, yzpA,,3
 SP1, yzpA,,3
 ciaH, yzpA,,3
 prsA, yzpA,,3
 Ssa, yzpA,,3
 abpb, yzpA,,3
 sly, yzpA,,3
 HtpsC, yzpA,,3
 lhk, yzpA,,3
 lhr, yzpA,,3
 1910HR, yzpA,,3
 1910HK, yzpA,,3
 ssnA, yzpA,,3
 RggTR, yzpA,,3
 SntA, yzpA,,3
 Sbp2, yzpA,,3
 TraG, yzpA,,3
 hylA, yzpA,,3
 rfeA, yzpA,,3
 Tran, yzpA,,3
 Hhly3, yzpA,,3
 yzpA, yzpA,,3
 gh92, yzpA,,3
 PnuC, yzpA,,3
 cbp40omp40, yzpA,,3
 HP1717, yzpA,,3
 AtlAss, yzpA,,3
 Fhbp, yzpA,,3
 Fhb_2, yzpA,,3
 ldeS, yzpA,,3
 dltA, yzpA,,3
 SspA, yzpA,,3
 Zmp, yzpA,,3
 atl_2, yzpA,,3
 NisK, yzpA,,3
 NisR, yzpA,,3
 ABC_2, yzpA,,3
 Sbp1, yzpA,,3
 OppA, yzpA,,3
 endoSS, yzpA,,3
 PK, yzpA,,3
 KAR, yzpA,,3
 IMPDH_2, yzpA,,3
 GlnA, yzpA,,3
 HtpsA, yzpA,,3
 LuxS, yzpA,,3
 Ssads, yzpA,,3
 RelQ, yzpA,,3
 srtA, yzpA,,3
 HP1083, yzpA,,3
 ciaR, yzpA,,3
 mnmE, yzpA,,3
 HP1538, yzpA,,3
 CovR, yzpA,,3
 lytR, yzpA,,3
 RelA, yzpA,,3
 GidA, yzpA,,3
 GdpP, yzpA,,3
 Stp, yzpA,,3
 GAPDH, yzpA,,3
 adhE, yzpA,,3
 Stk, yzpA,,3
 ClpX, yzpA,,3
 pepT, yzpA,,3
 ClpP, yzpA,,3
 SspB, yzpA,,3
 DnaK, yzpA,,3
 CodY, yzpA,,3
 PepF, yzpA,,3
 Eno, yzpA,,3
 HAM1, yzpA,,3
 Rex, yzpA,,3
 HrcA, yzpA,,3
 GrpE, yzpA,,3
 DnaJ, yzpA,,3
 GntR, yzpA,,3
 FlpS, yzpA,,3
 pgdA, yzpA,,3
 VraSR, yzpA,,3
 MsmK, yzpA,,3
 OTC, yzpA,,3
 argR, yzpA,,3
 PGK, yzpA,,3
 BgaC, yzpA,,3
 DivIVA, yzpA,,3
 FBPS, yzpA,,3
 GroEL, yzpA,,3
 EF-Tu, yzpA,,3
 ABC_1, yzpA,,3
 PDH, yzpA,,3
 IMPDH_1, yzpA,,3
 FBA, yzpA,,3
 LDH, gh92,,3
 Cps2E, gh92,,3
 Cps2F, gh92,,3
 Cps9E, gh92,,3
 manN, gh92,,3
 ArcD, gh92,,3
 SsPep, gh92,,3
 Fhb_1, gh92,0.25,3
 agaR2, gh92,,3
 Cps2B, gh92,,3
 cps2G, gh92,,3
 Cps2J, gh92,,3
 cps2L, gh92,,3
 NeuB, gh92,,3
 MRP, gh92,,3
 SP1, gh92,,3
 ciaH, gh92,,3
 prsA, gh92,,3
 Ssa, gh92,,3
 abpb, gh92,,3
 sly, gh92,,3
 HtpsC, gh92,,3
 lhk, gh92,,3
 lhr, gh92,,3
 1910HR, gh92,1.0,3
 1910HK, gh92,1.0,3
 ssnA, gh92,,3
 RggTR, gh92,,3
 SntA, gh92,,3
 Sbp2, gh92,,3
 TraG, gh92,,3
 hylA, gh92,,3
 rfeA, gh92,,3
 Tran, gh92,,3
 Hhly3, gh92,-0.13,3
 yzpA, gh92,,3
 gh92, gh92,1.0,3
 PnuC, gh92,,3
 cbp40omp40, gh92,,3
 HP1717, gh92,,3
 AtlAss, gh92,,3
 Fhbp, gh92,,3
 Fhb_2, gh92,,3
 ldeS, gh92,,3
 dltA, gh92,,3
 SspA, gh92,,3
 Zmp, gh92,,3
 atl_2, gh92,-0.17,3
 NisK, gh92,,3
 NisR, gh92,,3
 ABC_2, gh92,,3
 Sbp1, gh92,,3
 OppA, gh92,,3
 endoSS, gh92,1.0,3
 PK, gh92,,3
 KAR, gh92,,3
 IMPDH_2, gh92,,3
 GlnA, gh92,,3
 HtpsA, gh92,,3
 LuxS, gh92,,3
 Ssads, gh92,-0.13,3
 RelQ, gh92,,3
 srtA, gh92,,3
 HP1083, gh92,,3
 ciaR, gh92,,3
 mnmE, gh92,,3
 HP1538, gh92,,3
 CovR, gh92,,3
 lytR, gh92,,3
 RelA, gh92,,3
 GidA, gh92,,3
 GdpP, gh92,,3
 Stp, gh92,,3
 GAPDH, gh92,,3
 adhE, gh92,,3
 Stk, gh92,,3
 ClpX, gh92,,3
 pepT, gh92,,3
 ClpP, gh92,,3
 SspB, gh92,,3
 DnaK, gh92,,3
 CodY, gh92,,3
 PepF, gh92,,3
 Eno, gh92,,3
 HAM1, gh92,,3
 Rex, gh92,,3
 HrcA, gh92,,3
 GrpE, gh92,,3
 DnaJ, gh92,,3
 GntR, gh92,,3
 FlpS, gh92,,3
 pgdA, gh92,,3
 VraSR, gh92,,3
 MsmK, gh92,,3
 OTC, gh92,,3
 argR, gh92,,3
 PGK, gh92,,3
 BgaC, gh92,,3
 DivIVA, gh92,,3
 FBPS, gh92,,3
 GroEL, gh92,,3
 EF-Tu, gh92,,3
 ABC_1, gh92,,3
 PDH, gh92,,3
 IMPDH_1, gh92,,3
 FBA, gh92,,3
 LDH, PnuC,,3
 Cps2E, PnuC,,3
 Cps2F, PnuC,,3
 Cps9E, PnuC,,3
 manN, PnuC,,3
 ArcD, PnuC,,3
 SsPep, PnuC,,3
 Fhb_1, PnuC,,3
 agaR2, PnuC,,3
 Cps2B, PnuC,,3
 cps2G, PnuC,,3
 Cps2J, PnuC,,3
 cps2L, PnuC,,3
 NeuB, PnuC,,3
 MRP, PnuC,,3
 SP1, PnuC,,3
 ciaH, PnuC,,3
 prsA, PnuC,,3
 Ssa, PnuC,,3
 abpb, PnuC,,3
 sly, PnuC,,3
 HtpsC, PnuC,,3
 lhk, PnuC,,3
 lhr, PnuC,,3
 1910HR, PnuC,,3
 1910HK, PnuC,,3
 ssnA, PnuC,,3
 RggTR, PnuC,,3
 SntA, PnuC,,3
 Sbp2, PnuC,,3
 TraG, PnuC,,3
 hylA, PnuC,,3
 rfeA, PnuC,,3
 Tran, PnuC,,3
 Hhly3, PnuC,,3
 yzpA, PnuC,,3
 gh92, PnuC,,3
 PnuC, PnuC,,3
 cbp40omp40, PnuC,,3
 HP1717, PnuC,,3
 AtlAss, PnuC,,3
 Fhbp, PnuC,,3
 Fhb_2, PnuC,,3
 ldeS, PnuC,,3
 dltA, PnuC,,3
 SspA, PnuC,,3
 Zmp, PnuC,,3
 atl_2, PnuC,,3
 NisK, PnuC,,3
 NisR, PnuC,,3
 ABC_2, PnuC,,3
 Sbp1, PnuC,,3
 OppA, PnuC,,3
 endoSS, PnuC,,3
 PK, PnuC,,3
 KAR, PnuC,,3
 IMPDH_2, PnuC,,3
 GlnA, PnuC,,3
 HtpsA, PnuC,,3
 LuxS, PnuC,,3
 Ssads, PnuC,,3
 RelQ, PnuC,,3
 srtA, PnuC,,3
 HP1083, PnuC,,3
 ciaR, PnuC,,3
 mnmE, PnuC,,3
 HP1538, PnuC,,3
 CovR, PnuC,,3
 lytR, PnuC,,3
 RelA, PnuC,,3
 GidA, PnuC,,3
 GdpP, PnuC,,3
 Stp, PnuC,,3
 GAPDH, PnuC,,3
 adhE, PnuC,,3
 Stk, PnuC,,3
 ClpX, PnuC,,3
 pepT, PnuC,,3
 ClpP, PnuC,,3
 SspB, PnuC,,3
 DnaK, PnuC,,3
 CodY, PnuC,,3
 PepF, PnuC,,3
 Eno, PnuC,,3
 HAM1, PnuC,,3
 Rex, PnuC,,3
 HrcA, PnuC,,3
 GrpE, PnuC,,3
 DnaJ, PnuC,,3
 GntR, PnuC,,3
 FlpS, PnuC,,3
 pgdA, PnuC,,3
 VraSR, PnuC,,3
 MsmK, PnuC,,3
 OTC, PnuC,,3
 argR, PnuC,,3
 PGK, PnuC,,3
 BgaC, PnuC,,3
 DivIVA, PnuC,,3
 FBPS, PnuC,,3
 GroEL, PnuC,,3
 EF-Tu, PnuC,,3
 ABC_1, PnuC,,3
 PDH, PnuC,,3
 IMPDH_1, PnuC,,3
 FBA, PnuC,,3
 LDH, cbp40omp40,,3
 Cps2E, cbp40omp40,,3
 Cps2F, cbp40omp40,,3
 Cps9E, cbp40omp40,,3
 manN, cbp40omp40,,3
 ArcD, cbp40omp40,,3
 SsPep, cbp40omp40,,3
 Fhb_1, cbp40omp40,,3
 agaR2, cbp40omp40,,3
 Cps2B, cbp40omp40,,3
 cps2G, cbp40omp40,,3
 Cps2J, cbp40omp40,,3
 cps2L, cbp40omp40,,3
 NeuB, cbp40omp40,,3
 MRP, cbp40omp40,,3
 SP1, cbp40omp40,,3
 ciaH, cbp40omp40,,3
 prsA, cbp40omp40,,3
 Ssa, cbp40omp40,,3
 abpb, cbp40omp40,,3
 sly, cbp40omp40,,3
 HtpsC, cbp40omp40,,3
 lhk, cbp40omp40,,3
 lhr, cbp40omp40,,3
 1910HR, cbp40omp40,,3
 1910HK, cbp40omp40,,3
 ssnA, cbp40omp40,,3
 RggTR, cbp40omp40,,3
 SntA, cbp40omp40,,3
 Sbp2, cbp40omp40,,3
 TraG, cbp40omp40,,3
 hylA, cbp40omp40,,3
 rfeA, cbp40omp40,,3
 Tran, cbp40omp40,,3
 Hhly3, cbp40omp40,,3
 yzpA, cbp40omp40,,3
 gh92, cbp40omp40,,3
 PnuC, cbp40omp40,,3
 cbp40omp40, cbp40omp40,,3
 HP1717, cbp40omp40,,3
 AtlAss, cbp40omp40,,3
 Fhbp, cbp40omp40,,3
 Fhb_2, cbp40omp40,,3
 ldeS, cbp40omp40,,3
 dltA, cbp40omp40,,3
 SspA, cbp40omp40,,3
 Zmp, cbp40omp40,,3
 atl_2, cbp40omp40,,3
 NisK, cbp40omp40,,3
 NisR, cbp40omp40,,3
 ABC_2, cbp40omp40,,3
 Sbp1, cbp40omp40,,3
 OppA, cbp40omp40,,3
 endoSS, cbp40omp40,,3
 PK, cbp40omp40,,3
 KAR, cbp40omp40,,3
 IMPDH_2, cbp40omp40,,3
 GlnA, cbp40omp40,,3
 HtpsA, cbp40omp40,,3
 LuxS, cbp40omp40,,3
 Ssads, cbp40omp40,,3
 RelQ, cbp40omp40,,3
 srtA, cbp40omp40,,3
 HP1083, cbp40omp40,,3
 ciaR, cbp40omp40,,3
 mnmE, cbp40omp40,,3
 HP1538, cbp40omp40,,3
 CovR, cbp40omp40,,3
 lytR, cbp40omp40,,3
 RelA, cbp40omp40,,3
 GidA, cbp40omp40,,3
 GdpP, cbp40omp40,,3
 Stp, cbp40omp40,,3
 GAPDH, cbp40omp40,,3
 adhE, cbp40omp40,,3
 Stk, cbp40omp40,,3
 ClpX, cbp40omp40,,3
 pepT, cbp40omp40,,3
 ClpP, cbp40omp40,,3
 SspB, cbp40omp40,,3
 DnaK, cbp40omp40,,3
 CodY, cbp40omp40,,3
 PepF, cbp40omp40,,3
 Eno, cbp40omp40,,3
 HAM1, cbp40omp40,,3
 Rex, cbp40omp40,,3
 HrcA, cbp40omp40,,3
 GrpE, cbp40omp40,,3
 DnaJ, cbp40omp40,,3
 GntR, cbp40omp40,,3
 FlpS, cbp40omp40,,3
 pgdA, cbp40omp40,,3
 VraSR, cbp40omp40,,3
 MsmK, cbp40omp40,,3
 OTC, cbp40omp40,,3
 argR, cbp40omp40,,3
 PGK, cbp40omp40,,3
 BgaC, cbp40omp40,,3
 DivIVA, cbp40omp40,,3
 FBPS, cbp40omp40,,3
 GroEL, cbp40omp40,,3
 EF-Tu, cbp40omp40,,3
 ABC_1, cbp40omp40,,3
 PDH, cbp40omp40,,3
 IMPDH_1, cbp40omp40,,3
 FBA, cbp40omp40,,3
 LDH, HP1717,,3
 Cps2E, HP1717,,3
 Cps2F, HP1717,,3
 Cps9E, HP1717,,3
 manN, HP1717,,3
 ArcD, HP1717,,3
 SsPep, HP1717,,3
 Fhb_1, HP1717,,3
 agaR2, HP1717,,3
 Cps2B, HP1717,,3
 cps2G, HP1717,,3
 Cps2J, HP1717,,3
 cps2L, HP1717,,3
 NeuB, HP1717,,3
 MRP, HP1717,,3
 SP1, HP1717,,3
 ciaH, HP1717,,3
 prsA, HP1717,,3
 Ssa, HP1717,,3
 abpb, HP1717,,3
 sly, HP1717,,3
 HtpsC, HP1717,,3
 lhk, HP1717,,3
 lhr, HP1717,,3
 1910HR, HP1717,,3
 1910HK, HP1717,,3
 ssnA, HP1717,,3
 RggTR, HP1717,,3
 SntA, HP1717,,3
 Sbp2, HP1717,,3
 TraG, HP1717,,3
 hylA, HP1717,,3
 rfeA, HP1717,,3
 Tran, HP1717,,3
 Hhly3, HP1717,,3
 yzpA, HP1717,,3
 gh92, HP1717,,3
 PnuC, HP1717,,3
 cbp40omp40, HP1717,,3
 HP1717, HP1717,,3
 AtlAss, HP1717,,3
 Fhbp, HP1717,,3
 Fhb_2, HP1717,,3
 ldeS, HP1717,,3
 dltA, HP1717,,3
 SspA, HP1717,,3
 Zmp, HP1717,,3
 atl_2, HP1717,,3
 NisK, HP1717,,3
 NisR, HP1717,,3
 ABC_2, HP1717,,3
 Sbp1, HP1717,,3
 OppA, HP1717,,3
 endoSS, HP1717,,3
 PK, HP1717,,3
 KAR, HP1717,,3
 IMPDH_2, HP1717,,3
 GlnA, HP1717,,3
 HtpsA, HP1717,,3
 LuxS, HP1717,,3
 Ssads, HP1717,,3
 RelQ, HP1717,,3
 srtA, HP1717,,3
 HP1083, HP1717,,3
 ciaR, HP1717,,3
 mnmE, HP1717,,3
 HP1538, HP1717,,3
 CovR, HP1717,,3
 lytR, HP1717,,3
 RelA, HP1717,,3
 GidA, HP1717,,3
 GdpP, HP1717,,3
 Stp, HP1717,,3
 GAPDH, HP1717,,3
 adhE, HP1717,,3
 Stk, HP1717,,3
 ClpX, HP1717,,3
 pepT, HP1717,,3
 ClpP, HP1717,,3
 SspB, HP1717,,3
 DnaK, HP1717,,3
 CodY, HP1717,,3
 PepF, HP1717,,3
 Eno, HP1717,,3
 HAM1, HP1717,,3
 Rex, HP1717,,3
 HrcA, HP1717,,3
 GrpE, HP1717,,3
 DnaJ, HP1717,,3
 GntR, HP1717,,3
 FlpS, HP1717,,3
 pgdA, HP1717,,3
 VraSR, HP1717,,3
 MsmK, HP1717,,3
 OTC, HP1717,,3
 argR, HP1717,,3
 PGK, HP1717,,3
 BgaC, HP1717,,3
 DivIVA, HP1717,,3
 FBPS, HP1717,,3
 GroEL, HP1717,,3
 EF-Tu, HP1717,,3
 ABC_1, HP1717,,3
 PDH, HP1717,,3
 IMPDH_1, HP1717,,3
 FBA, HP1717,,3
 LDH, AtlAss,,3
 Cps2E, AtlAss,,3
 Cps2F, AtlAss,,3
 Cps9E, AtlAss,,3
 manN, AtlAss,,3
 ArcD, AtlAss,,3
 SsPep, AtlAss,,3
 Fhb_1, AtlAss,,3
 agaR2, AtlAss,,3
 Cps2B, AtlAss,,3
 cps2G, AtlAss,,3
 Cps2J, AtlAss,,3
 cps2L, AtlAss,,3
 NeuB, AtlAss,,3
 MRP, AtlAss,,3
 SP1, AtlAss,,3
 ciaH, AtlAss,,3
 prsA, AtlAss,,3
 Ssa, AtlAss,,3
 abpb, AtlAss,,3
 sly, AtlAss,,3
 HtpsC, AtlAss,,3
 lhk, AtlAss,,3
 lhr, AtlAss,,3
 1910HR, AtlAss,,3
 1910HK, AtlAss,,3
 ssnA, AtlAss,,3
 RggTR, AtlAss,,3
 SntA, AtlAss,,3
 Sbp2, AtlAss,,3
 TraG, AtlAss,,3
 hylA, AtlAss,,3
 rfeA, AtlAss,,3
 Tran, AtlAss,,3
 Hhly3, AtlAss,,3
 yzpA, AtlAss,,3
 gh92, AtlAss,,3
 PnuC, AtlAss,,3
 cbp40omp40, AtlAss,,3
 HP1717, AtlAss,,3
 AtlAss, AtlAss,,3
 Fhbp, AtlAss,,3
 Fhb_2, AtlAss,,3
 ldeS, AtlAss,,3
 dltA, AtlAss,,3
 SspA, AtlAss,,3
 Zmp, AtlAss,,3
 atl_2, AtlAss,,3
 NisK, AtlAss,,3
 NisR, AtlAss,,3
 ABC_2, AtlAss,,3
 Sbp1, AtlAss,,3
 OppA, AtlAss,,3
 endoSS, AtlAss,,3
 PK, AtlAss,,3
 KAR, AtlAss,,3
 IMPDH_2, AtlAss,,3
 GlnA, AtlAss,,3
 HtpsA, AtlAss,,3
 LuxS, AtlAss,,3
 Ssads, AtlAss,,3
 RelQ, AtlAss,,3
 srtA, AtlAss,,3
 HP1083, AtlAss,,3
 ciaR, AtlAss,,3
 mnmE, AtlAss,,3
 HP1538, AtlAss,,3
 CovR, AtlAss,,3
 lytR, AtlAss,,3
 RelA, AtlAss,,3
 GidA, AtlAss,,3
 GdpP, AtlAss,,3
 Stp, AtlAss,,3
 GAPDH, AtlAss,,3
 adhE, AtlAss,,3
 Stk, AtlAss,,3
 ClpX, AtlAss,,3
 pepT, AtlAss,,3
 ClpP, AtlAss,,3
 SspB, AtlAss,,3
 DnaK, AtlAss,,3
 CodY, AtlAss,,3
 PepF, AtlAss,,3
 Eno, AtlAss,,3
 HAM1, AtlAss,,3
 Rex, AtlAss,,3
 HrcA, AtlAss,,3
 GrpE, AtlAss,,3
 DnaJ, AtlAss,,3
 GntR, AtlAss,,3
 FlpS, AtlAss,,3
 pgdA, AtlAss,,3
 VraSR, AtlAss,,3
 MsmK, AtlAss,,3
 OTC, AtlAss,,3
 argR, AtlAss,,3
 PGK, AtlAss,,3
 BgaC, AtlAss,,3
 DivIVA, AtlAss,,3
 FBPS, AtlAss,,3
 GroEL, AtlAss,,3
 EF-Tu, AtlAss,,3
 ABC_1, AtlAss,,3
 PDH, AtlAss,,3
 IMPDH_1, AtlAss,,3
 FBA, AtlAss,,3
 LDH, Fhbp,,3
 Cps2E, Fhbp,,3
 Cps2F, Fhbp,,3
 Cps9E, Fhbp,,3
 manN, Fhbp,,3
 ArcD, Fhbp,,3
 SsPep, Fhbp,,3
 Fhb_1, Fhbp,,3
 agaR2, Fhbp,,3
 Cps2B, Fhbp,,3
 cps2G, Fhbp,,3
 Cps2J, Fhbp,,3
 cps2L, Fhbp,,3
 NeuB, Fhbp,,3
 MRP, Fhbp,,3
 SP1, Fhbp,,3
 ciaH, Fhbp,,3
 prsA, Fhbp,,3
 Ssa, Fhbp,,3
 abpb, Fhbp,,3
 sly, Fhbp,,3
 HtpsC, Fhbp,,3
 lhk, Fhbp,,3
 lhr, Fhbp,,3
 1910HR, Fhbp,,3
 1910HK, Fhbp,,3
 ssnA, Fhbp,,3
 RggTR, Fhbp,,3
 SntA, Fhbp,,3
 Sbp2, Fhbp,,3
 TraG, Fhbp,,3
 hylA, Fhbp,,3
 rfeA, Fhbp,,3
 Tran, Fhbp,,3
 Hhly3, Fhbp,,3
 yzpA, Fhbp,,3
 gh92, Fhbp,,3
 PnuC, Fhbp,,3
 cbp40omp40, Fhbp,,3
 HP1717, Fhbp,,3
 AtlAss, Fhbp,,3
 Fhbp, Fhbp,,3
 Fhb_2, Fhbp,,3
 ldeS, Fhbp,,3
 dltA, Fhbp,,3
 SspA, Fhbp,,3
 Zmp, Fhbp,,3
 atl_2, Fhbp,,3
 NisK, Fhbp,,3
 NisR, Fhbp,,3
 ABC_2, Fhbp,,3
 Sbp1, Fhbp,,3
 OppA, Fhbp,,3
 endoSS, Fhbp,,3
 PK, Fhbp,,3
 KAR, Fhbp,,3
 IMPDH_2, Fhbp,,3
 GlnA, Fhbp,,3
 HtpsA, Fhbp,,3
 LuxS, Fhbp,,3
 Ssads, Fhbp,,3
 RelQ, Fhbp,,3
 srtA, Fhbp,,3
 HP1083, Fhbp,,3
 ciaR, Fhbp,,3
 mnmE, Fhbp,,3
 HP1538, Fhbp,,3
 CovR, Fhbp,,3
 lytR, Fhbp,,3
 RelA, Fhbp,,3
 GidA, Fhbp,,3
 GdpP, Fhbp,,3
 Stp, Fhbp,,3
 GAPDH, Fhbp,,3
 adhE, Fhbp,,3
 Stk, Fhbp,,3
 ClpX, Fhbp,,3
 pepT, Fhbp,,3
 ClpP, Fhbp,,3
 SspB, Fhbp,,3
 DnaK, Fhbp,,3
 CodY, Fhbp,,3
 PepF, Fhbp,,3
 Eno, Fhbp,,3
 HAM1, Fhbp,,3
 Rex, Fhbp,,3
 HrcA, Fhbp,,3
 GrpE, Fhbp,,3
 DnaJ, Fhbp,,3
 GntR, Fhbp,,3
 FlpS, Fhbp,,3
 pgdA, Fhbp,,3
 VraSR, Fhbp,,3
 MsmK, Fhbp,,3
 OTC, Fhbp,,3
 argR, Fhbp,,3
 PGK, Fhbp,,3
 BgaC, Fhbp,,3
 DivIVA, Fhbp,,3
 FBPS, Fhbp,,3
 GroEL, Fhbp,,3
 EF-Tu, Fhbp,,3
 ABC_1, Fhbp,,3
 PDH, Fhbp,,3
 IMPDH_1, Fhbp,,3
 FBA, Fhbp,,3
 LDH, Fhb_2,,3
 Cps2E, Fhb_2,,3
 Cps2F, Fhb_2,,3
 Cps9E, Fhb_2,,3
 manN, Fhb_2,,3
 ArcD, Fhb_2,,3
 SsPep, Fhb_2,,3
 Fhb_1, Fhb_2,,3
 agaR2, Fhb_2,,3
 Cps2B, Fhb_2,,3
 cps2G, Fhb_2,,3
 Cps2J, Fhb_2,,3
 cps2L, Fhb_2,,3
 NeuB, Fhb_2,,3
 MRP, Fhb_2,,3
 SP1, Fhb_2,,3
 ciaH, Fhb_2,,3
 prsA, Fhb_2,,3
 Ssa, Fhb_2,,3
 abpb, Fhb_2,,3
 sly, Fhb_2,,3
 HtpsC, Fhb_2,,3
 lhk, Fhb_2,,3
 lhr, Fhb_2,,3
 1910HR, Fhb_2,,3
 1910HK, Fhb_2,,3
 ssnA, Fhb_2,,3
 RggTR, Fhb_2,,3
 SntA, Fhb_2,,3
 Sbp2, Fhb_2,,3
 TraG, Fhb_2,,3
 hylA, Fhb_2,,3
 rfeA, Fhb_2,,3
